address;agr_type;id (main_data.csv);name;source;type;url;lat;lon;photos_number;rating;reviews_number
​Севастопольская, 218, Иркутск​17 филиалов;спорт;6193;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001036435293?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjU1M30sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAzNjQzNTI5MyIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMTU3MTA5LCJsYXQiOjUyLjM1MjcyM30sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1NTN9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiI5ZjRlY2M3Mi0xNmEyLTQ4MGUtOTQzZS0xYjJjY2Y1NmM3NWQifX0%3D;52,352723;104,157109;6;0;0
​Ярославского, 256, Иркутск​17 филиалов;спорт;6191;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001036433192?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjU1MX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAzNjQzMzE5MiIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMTYyNDg3LCJsYXQiOjUyLjM0NTk1OX0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1NTF9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,345959;104,162487;6;0;0
​Станиславского, 13а, Иркутск​2 филиала;спорт;6131;Федерация спортивной борьбы г. Иркутска;2gis;спортивная секция;https://2gis.ru/irkutsk/firm/70000001020263156?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjQ4OH0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAyMDI2MzE1NiIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzI5Njg1LCJsYXQiOjUyLjI2MTM3NX0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDIwMjYzMTU1IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo0ODh9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwiYWR2ZXJ0aXNlcnMiOlt7Im9yZyI6IjcwMDAwMDAxMDM4NzE3MjYzIiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2In1dLCJvdXR2aWV3cG9ydCI6W3sibGF0Ijo1Mi4zNzc4NTI4OTI3NDk0NjYsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMTE5NTczMDk2MjkyN30seyJsYXQiOjUyLjIwMzk2MjM4NjA0NzkxLCJsb24iOjEwNC4zOTIxNzYyMTY0NDYzfSx7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4zOTIxNzYyMTY0NDYzfV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjlmNGVjYzcyLTE2YTItNDgwZS05NDNlLTFiMmNjZjU2Yzc1ZCJ9fQ%3D%3D;52,261375;104,329685;6;0;0
​Колхозная, 20, Иркутск​17 филиалов;спорт;6154;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001053031096?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjUxM30sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTA1MzAzMTA5NiIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjYxOTY4LCJsYXQiOjUyLjI2ODQ1Nn0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1MTN9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,268456;104,261968;7;0;0
​Новокшонова, 61, Иркутск​17 филиалов;спорт;6594;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001053031024?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjU5M30sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTA1MzAzMTAyNCIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjUyODUyLCJsYXQiOjUyLjI2MzM1NH0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1OTN9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,263354;104,252852;7;0;0
​Пулковский переулок, 20, Иркутск​17 филиалов;спорт;6231;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001053030953?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjU5Mn0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTA1MzAzMDk1MyIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjE5Mjc0LCJsYXQiOjUyLjM1MDg5M30sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1OTJ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,350893;104,219274;7;0;0
​Карла Маркса, 19/3а, Иркутск​2 филиала;спорт;5826;Центр развития спорта;2gis;Спортивная школа;https://2gis.ru/irkutsk/firm/70000001025731923?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjE3MH0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTAyNTczMTkyMyIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjg1MTQyLCJsYXQiOjUyLjI4Mjg3OH0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI2MzMiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTAyNTczMTkyMiIsImNvbnRleHRSdWJyaWMiOiI2MzMiLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjE3MH0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjY5Miwic2VhcmNoVHlwZSI6MiwiZmlyc3RSZXN1bHRDbGFzcyI6MiwiY29udGV4dFJ1YnJpY3MiOlsiMjY4IiwiMjY3IiwiNTEyNTYiLCI2MzMiXSwiaGFzR2VvUmVzdHJpY3Rpb24iOnRydWUsInBhcnRpYWxSZXN1bHQiOmZhbHNlLCJhZHZlcnRpc2VycyI6W3sib3JnIjoiNzAwMDAwMDEwMjE2NDA3NzEiLCJjb250ZXh0UnVicmljIjoiNTEyNTYifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMTE5NTczMDk2MjkyN30seyJsYXQiOjUyLjIwMzk2MjM4NjA0NzkxLCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjM5MjE3NjIxNjQ0NjN9LHsibGF0Ijo1Mi4zNzc4NTI4OTI3NDk0NjYsImxvbiI6MTA0LjM5MjE3NjIxNjQ0NjN9XSwic2VhcmNoU2VnbWVudElkIjoiMTEiLCJydHdWZXJzaW9uIjoiMmUxMDczODYtODM0Ny00YmI3LWE1NWQtNWYwMDYzNTBiNTc0In19;52,282878;104,285142;7;0;0
​Ширямова, 2а, Иркутск;спорт;6176;Айкидо Иркутск;2gis;спортивная секция;https://2gis.ru/irkutsk/firm/70000001042589494?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjUzNn0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTA0MjU4OTQ5NCIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzU0NTk3LCJsYXQiOjUyLjI3OTQ2NX0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDUyMjk4NzAyIiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1MzZ9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,279465;104,354597;7;0;0
Октябрьский район, Иркутск;спорт;5425;Усадьба Сукачёва;2gis;​Остановка наземного транспорта;https://2gis.ru/irkutsk/station/1548898350924327?stat=eyJwYXJlbnRUYWJJZCI6IjFlZTY3N2E4LTM5YzItNGM1ZC1hZmYyLTUwMzE3MjU2YWRhZSIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEzOH0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiIxNTQ4ODk4MzUwOTI0MzI3IiwidHlwZSI6InN0YXRpb24iLCJzdWJ0eXBlIjoic3RvcCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJydV9SVSIsInNlZ21lbnRJZCI6IjExIn19LCJnZW9Qb3NpdGlvbiI6eyJsb24iOjEwNC4zMTcyNjUsImxhdCI6NTIuMjc4ODE2fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiMTU0ODc5NTI3MTcwODk1OSIsInR5cGUiOiJzdGF0aW9uX3BsYXRmb3JtIiwic3VidHlwZSI6InN0b3AifV0sInJlc3VsdENsYXNzIjo4NywicG9zaXRpb24iOjEzOH0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjE3MSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiaGFzR2VvUmVzdHJpY3Rpb24iOnRydWUsInBhcnRpYWxSZXN1bHQiOmZhbHNlLCJvdXR2aWV3cG9ydCI6W3sibGF0Ijo1Mi4yOTMyMDYwNTA1MzAzLCJsb24iOjEwNC4yNjQ5NzI0NDk4NDQ1OX0seyJsYXQiOjUyLjI2ODUwOTQwOTU2MDU2NSwibG9uIjoxMDQuMjY0OTcyNDQ5ODQ0NTl9LHsibGF0Ijo1Mi4yNjg1MDk0MDk1NjA1NjUsImxvbiI6MTA0LjMyMTkxMTgxODI0MDk5fSx7ImxhdCI6NTIuMjkzMjA2MDUwNTMwMywibG9uIjoxMDQuMzIxOTExODE4MjQwOTl9XSwic2VhcmNoU2VnbWVudElkIjoiMTEiLCJydHdWZXJzaW9uIjoiMmUxMDczODYtODM0Ny00YmI3LWE1NWQtNWYwMDYzNTBiNTc0In19;52,278816;104,317265;7;0;0
​Мира, 37, Иркутск​17 филиалов;спорт;6156;Панда;2gis;Академия единоборств;https://2gis.ru/irkutsk/firm/70000001041826724?stat=eyJwYXJlbnRUYWJJZCI6IjNiZDA3NjcyLTAwMWMtNDdkOC1iYmE2LWUzZDZlZDQ2ZDhkMiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjUxNX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAwMDAwMTA0MTgyNjcyNCIsInR5cGUiOiJicmFuY2giLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjIyNDU5LCJsYXQiOjUyLjM0MzA4MX0sImFkc1NlYXJjaCI6ZmFsc2UsIm1haW5SdWJyaWMiOiI1MTI1NiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDM0NDQ2NDQ2IiwiY29udGV4dFJ1YnJpYyI6IjUxMjU2IiwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1MTV9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjo2OTIsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjI2OCIsIjI2NyIsIjUxMjU2IiwiNjMzIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzc3ODUyODkyNzQ5NDY2LCJsb24iOjEwNC4xMTk1NzMwOTYyOTI3fSx7ImxhdCI6NTIuMjAzOTYyMzg2MDQ3OTEsImxvbiI6MTA0LjExOTU3MzA5NjI5Mjd9LHsibGF0Ijo1Mi4yMDM5NjIzODYwNDc5MSwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M30seyJsYXQiOjUyLjM3Nzg1Mjg5Mjc0OTQ2NiwibG9uIjoxMDQuMzkyMTc2MjE2NDQ2M31dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,343081;104,222459;8;0;0
