id;exp_pht;exp_rat;exp_rev;Популярность
5382;0,087523277;0,86;0,107419712;1,054942990
3737;0,147113594;0,86;0,080841639;1,087955233
2339;0,000931099;0,88;0,000442968;0,881374067
5667;0,000931099;0,88;0,000885936;0,881817034
5343;0,000931099;0,88;0,007530454;0,888461553
5887;0,001862197;0,88;0,001550388;0,883412585
2348;0,002793296;0,88;0,009080842;0,891874138
5345;0,003724395;0,88;0,001328904;0,885053298
2528;0,004655493;0,88;0,003543743;0,888199237
5865;0,006517691;0,88;0,001107420;0,887625111
6472;0,006517691;0,88;0,001771872;0,888289562
5051;0,009310987;0,88;0,000885936;0,890196923
5462;0,010242086;0,88;0,003543743;0,893785829
3668;0,014897579;0,88;0,002657807;0,897555386
5332;0,016759777;0,88;0,003543743;0,900303520
6570;0,017690875;0,88;0,001550388;0,899241263
5383;0,018621974;0,88;0,060243632;0,958865606
5062;0,019553073;0,88;0,022812846;0,922365919
2503;0,023277467;0,88;0,010631229;0,913908697
5671;0,026070764;0,88;0,006201550;0,912272314
3712;0,027001862;0,88;0,001550388;0,908552250
2342;0,030726257;0,88;0,042303433;0,953029690
3676;0,032588454;0,88;0,008859358;0,921447812
3716;0,054934823;0,88;0,024141750;0,959076573
2311;0,056797020;0,88;0,009523810;0,946320830
2455;0,058659218;0,88;0,040088594;0,978747811
6526;0,062383613;0,88;0,002879291;0,945262904
2262;0,067970205;0,88;0,018604651;0,966574856
5651;0,067970205;0,88;0,038095238;0,986065443
2273;0,071694600;0,88;0,065116279;1,016810879
6540;0,103351955;0,88;0,003100775;0,986452731
5378;0,103351955;0,88;0,062901440;1,046253395
2288;0,135940410;0,88;0,097009967;1,112950376
5251;0,143389199;0,88;0,162347730;1,185736929
2238;0,217877095;0,88;0,079955703;1,177832798
2272;0,288640596;0,88;0,101882614;1,270523209
2346;0,319366853;0,88;0,000221484;1,199588337
2256;0,351024209;0,88;0,142192691;1,373216900
2317;0,836126629;0,88;0,000442968;1,716569597
2353;0;0,9;0,000442968;0,900442968
6175;0;0,9;0,000442968;0,900442968
2465;0,000931099;0,9;0,151052049;1,051983147
5744;0,001862197;0,9;0,001771872;0,903634069
2518;0,001862197;0,9;0,009080842;0,910943039
2527;0,002793296;0,9;0,000885936;0,903679232
2501;0,003724395;0,9;0,006201550;0,909925945
6480;0,005586592;0,9;0,005094131;0,910680723
6601;0,005586592;0,9;0,010188261;0,915774854
5822;0,006517691;0,9;0,000442968;0,906960659
2282;0,008379888;0,9;0,002214839;0,910594728
2389;0,009310987;0,9;0,002879291;0,912190278
5862;0,010242086;0,9;0,000442968;0,910685054
3977;0,011173184;0,9;0,003765227;0,914938411
5757;0,012104283;0,9;0,002879291;0,914983574
5390;0,012104283;0,9;0,075304540;0,987408823
4966;0,013035382;0,9;0,001993355;0,915028737
6577;0,014897579;0,9;0,001328904;0,916226483
5488;0,017690875;0,9;0,003543743;0,921234618
5843;0,017690875;0,9;0,005980066;0,923670942
6311;0,018621974;0,9;0,004208195;0,922830169
5677;0,018621974;0,9;0,010409745;0,929031719
5389;0,019553073;0,9;0,052491694;0,972044767
5392;0,020484171;0,9;0,083056478;1,003540650
6334;0,021415270;0,9;0,003986711;0,925401981
5682;0,021415270;0,9;0,005537099;0,926952369
3593;0,022346369;0,9;0,001550388;0,923896756
5773;0,022346369;0,9;0,006201550;0,928547919
5814;0,024208566;0,9;0,002214839;0,926423406
6486;0,028864060;0,9;0,002657807;0,931521867
6094;0,028864060;0,9;0,006866002;0,935730062
5398;0,028864060;0,9;0,071760797;1,000624857
5386;0,030726257;0,9;0,103654485;1,034380742
5085;0,038175047;0,9;0,023698782;0,961873828
5735;0,039106145;0,9;0,010852713;0,949958858
5077;0,040037244;0,9;0,006644518;0,946681762
5695;0,041899441;0,9;0,013953488;0,955852930
5381;0,043761639;0,9;0,107198228;1,050959867
2304;0,053072626;0,9;0,042303433;0,995376059
2284;0,055865922;0,9;0,032336656;0,988202577
5342;0,056797020;0,9;0,035437431;0,992234451
5694;0,057728119;0,9;0,004872647;0,962600766
2214;0,072625698;0,9;0,048726467;1,021352166
6530;0,079143389;0,9;0,003765227;0,982908616
2242;0,081936685;0,9;0,059136213;1,041072898
3629;0,094972067;0,9;0,002436323;0,997408390
6500;0,131284916;0,9;0,021705426;1,052990343
5285;0,132216015;0,9;0,176522702;1,208738717
2466;0,133147114;0,9;0,072646733;1,105793847
2449;0,139664804;0,9;0,048947951;1,088612756
2462;0,174115456;0,9;0,155703212;1,229818668
2266;0,277467412;0,9;0,132225914;1,309693325
2235;0,410614525;0,9;0,000221484;1,310836009
4655;0,003724395;0,92;0,002214839;0,925939234
2459;0,006517691;0,92;0,001107420;0,927625111
2382;0,007448790;0,92;0,001107420;0,928556209
6384;0,007448790;0,92;0,001550388;0,928999177
5562;0,008379888;0,92;0,001107420;0,929487308
5494;0,009310987;0,92;0,006423034;0,935734021
5736;0,009310987;0,92;0,009080842;0,938391829
5406;0,009310987;0,92;0,036544850;0,965855837
6607;0,010242086;0,92;0,050941307;0,981183392
5397;0,011173184;0,92;0,046954596;0,978127780
5507;0,012104283;0,92;0,001993355;0,934097639
5871;0,012104283;0,92;0,002436323;0,934540606
5737;0,013035382;0,92;0,003322259;0,936357641
2295;0,014897579;0,92;0,003322259;0,938219838
5112;0,016759777;0,92;0,003986711;0,940746487
6349;0,022346369;0,92;0,005315615;0,947661983
2306;0,024208566;0,92;0,002657807;0,946866373
5799;0,025139665;0,92;0,004208195;0,949347860
5373;0,026070764;0,92;0,003543743;0,949614507
5725;0,026070764;0,92;0,007973422;0,954044185
5767;0,027001862;0,92;0,001993355;0,948995218
3738;0,027932961;0,92;0,005758583;0,953691543
2350;0,030726257;0,92;0,014174972;0,964901229
5771;0,031657356;0,92;0,005758583;0,957415938
3710;0,033519553;0,92;0,005758583;0,959278136
6520;0,033519553;0,92;0,048726467;1,002246020
6561;0,035381750;0,92;0,020376523;0,975758273
6128;0,036312849;0,92;0,001993355;0,958306205
6537;0,037243948;0,92;0,001550388;0,958794335
2345;0,037243948;0,92;0,023034330;0,980278278
5467;0,040037244;0,92;0,002436323;0,962473567
5709;0,045623836;0,92;0,016611296;0,982235132
5141;0,050279330;0,92;0,003765227;0,974044557
5311;0,056797020;0,92;0,033665559;1,010462580
5693;0,058659218;0,92;0,012403101;0,991062319
5649;0,060521415;0,92;0,007087486;0,987608901
5066;0,061452514;0,92;0,032115172;1,013567686
5765;0,066108007;0,92;0,023477298;1,009585305
5098;0,074487896;0,92;0,005758583;1,000246478
5718;0,080074488;0,92;0,013067553;1,013142040
2452;0,080074488;0,92;0,029014396;1,029088884
2243;0,082867784;0,92;0,040531561;1,043399345
5290;0,092178771;0,92;0,059357697;1,071536468
2300;0,128491620;0,92;0,041638981;1,090130601
2443;0,144320298;0,92;0,042303433;1,106623731
2567;0,162011173;0,92;0,139756368;1,221767541
5394;0,213221601;0,92;0,391140642;1,524362244
2470;0,262569832;0,92;0,022148394;1,204718227
2251;0,504655493;0,92;0,078626800;1,503282293
6356;0,000931099;0,94;0,001771872;0,942702970
5754;0,002793296;0,94;0,004429679;0,947222975
5882;0,010242086;0,94;0,004208195;0,954450281
5102;0,012104283;0,94;0,000885936;0,952990219
5755;0,014897579;0,94;0,009966777;0,964864357
3674;0,017690875;0,94;0,001993355;0,959684231
6600;0,017690875;0,94;0,008194906;0,965885781
5867;0,020484171;0,94;0,002657807;0,963141979
5680;0,024208566;0,94;0,009745293;0,973953860
2439;0,027001862;0,94;0,003322259;0,970324121
2405;0,027932961;0,94;0,001993355;0,969926316
6499;0,027932961;0,94;0,015060908;0,982993869
2565;0,028864060;0,94;0,006201550;0,975065610
5973;0,033519553;0,94;0,003765227;0,977284780
5427;0,035381750;0,94;0,005980066;0,981361817
5280;0,035381750;0,94;0,008416390;0,983798140
5679;0,035381750;0,94;0,008416390;0,983798140
6518;0,035381750;0,94;0,089700997;1,065082747
5722;0,036312849;0,94;0,019490587;0,995803436
5663;0,038175047;0,94;0,017940199;0,996115246
3979;0,039106145;0,94;0,003765227;0,982871372
3581;0,040968343;0,94;0,004429679;0,985398021
5657;0,041899441;0,94;0,003100775;0,985000217
3672;0,048417132;0,94;0,001993355;0,990410488
2506;0,054003724;0,94;0,005537099;0,999540823
5809;0,054003724;0,94;0,012181617;1,006185341
5083;0,055865922;0,94;0,014839424;1,010705346
5094;0,062383613;0,94;0,010188261;1,012571874
2562;0,076350093;0,94;0,040531561;1,056881655
6474;0,078212291;0,94;0,007530454;1,025742745
2259;0,118249534;0,94;0,017940199;1,076189734
5400;0,135940410;0,94;0,302990033;1,378930443
2351;0,137802607;0,94;0,062015504;1,139818111
5391;0,140595903;0,94;0,338870432;1,419466335
5065;0,143389199;0,94;0,013510520;1,096899720
5376;0,157355680;0,94;0,182059801;1,279415480
2468;0,162011173;0,94;0,120708749;1,222719922
2218;0,207635009;0,94;0,060686600;1,208321610
2497;0;0,96;0,001328904;0,961328904
4817;0,004655493;0,96;0,001328904;0,965984397
3687;0,004655493;0,96;0,002214839;0,966870333
5752;0,004655493;0,96;0,002879291;0,967534785
5990;0,005586592;0,96;0,001771872;0,967358464
6566;0,006517691;0,96;0,001107420;0,967625111
6337;0,007448790;0,96;0,009523810;0,976972599
5154;0,008379888;0,96;0,000885936;0,969265824
6015;0,008379888;0,96;0,002214839;0,970594728
5320;0,009310987;0,96;0,003100775;0,972411762
3636;0,009310987;0,96;0,006423034;0,975734021
5480;0,009310987;0,96;0,007751938;0,977062925
2453;0,010242086;0,96;0,000885936;0,971128021
3675;0,010242086;0,96;0,001771872;0,972013957
4020;0,011173184;0,96;0,000885936;0,972059120
5676;0,012104283;0,96;0,005094131;0,977198414
4958;0,013035382;0,96;0,002879291;0,975914673
4973;0,013035382;0,96;0,005094131;0,978129512
6351;0,013966480;0,96;0,001328904;0,975295384
5685;0,013966480;0,96;0,008859358;0,982825838
5116;0,017690875;0,96;0,002214839;0,979905715
5396;0,018621974;0,96;0,015060908;0,993682882
6053;0,019553073;0,96;0,003765227;0,983318300
3895;0,020484171;0,96;0,000221484;0,980705655
5100;0,021415270;0,96;0,002436323;0,983851593
5712;0,024208566;0,96;0,476190476;1,460399042
5913;0,025139665;0,96;0,004429679;0,989569344
5745;0,026070764;0,96;0,006201550;0,992272314
5647;0,026070764;0,96;0,015282392;1,001353156
6027;0,031657356;0,96;0,002879291;0,994536647
5648;0,032588454;0,96;0,007751938;1,000340392
6580;0,034450652;0,96;0,001107420;0,995558071
5691;0,034450652;0,96;0,022812846;1,017263498
5704;0,037243948;0,96;0,018383167;1,015627115
6385;0,038175047;0,96;0,003100775;1,001275822
5105;0,045623836;0,96;0,009523810;1,015147646
5881;0,049348231;0,96;0,001107420;1,010455651
3744;0,049348231;0,96;0,009745293;1,019093524
5716;0,049348231;0,96;0,022148394;1,031496625
6554;0,056797020;0,96;0,018604651;1,035401672
3724;0,060521415;0,96;0,014839424;1,035360839
6534;0,065176909;0,96;0,005980066;1,031156975
6481;0,081005587;0,96;0,037209302;1,078214889
5807;0,095903166;0,96;0,002879291;1,058782457
6386;0,108938547;0,96;0,052713178;1,121651726
5091;0,115456238;0,96;0,014396456;1,089852695
5721;0,120111732;0,96;0,016168328;1,096280060
5898;0,130353818;0,96;0,004429679;1,094783496
5379;0,145251397;0,96;0,221262458;1,326513855
6523;0,192737430;0,96;0,485935770;1,638673200
5401;0,220670391;0,96;0,406201550;1,586871941
6517;0,603351955;0,96;0,015060908;1,578412863
5723;0,000931099;0,98;0,000442968;0,981374067
2540;0,001862197;0,98;0,002657807;0,984520005
2400;0,002793296;0,98;0,001550388;0,984343684
4931;0,002793296;0,98;0,003322259;0,986115555
5821;0,003724395;0,98;0,001993355;0,985717750
3666;0,004655493;0,98;0,001328904;0,985984397
5920;0,005586592;0,98;0,002879291;0,988465883
5787;0,006517691;0,98;0,003100775;0,989618466
5762;0,006517691;0,98;0,008859358;0,995377049
6606;0,007448790;0,98;0,005315615;0,992764404
4936;0,009310987;0,98;0,002214839;0,991525826
5516;0,009310987;0,98;0,006866002;0,996176989
2564;0,012104283;0,98;0,001550388;0,993654671
5539;0,012104283;0,98;0,001771872;0,993876155
5797;0,013035382;0,98;0,002657807;0,995693189
4972;0,013035382;0,98;0,003100775;0,996136157
5672;0,013035382;0,98;0,012403101;1,005438483
5949;0,013966480;0,98;0,001993355;0,995959836
5517;0,015828678;0,98;0,005315615;1,001144292
5675;0,019553073;0,98;0,007530454;1,007083527
5673;0,022346369;0,98;0,008194906;1,010541275
6555;0,022346369;0,98;0,011738649;1,014085018
3671;0,023277467;0,98;0,001993355;1,005270823
5859;0,023277467;0,98;0,003765227;1,007042694
5817;0,023277467;0,98;0,004651163;1,007928630
5024;0,024208566;0,98;0,003543743;1,007752309
5877;0,025139665;0,98;0,003322259;1,008461924
6335;0,026070764;0,98;0,008194906;1,014265669
6382;0,029795158;0,98;0,001107420;1,010902578
5072;0,029795158;0,98;0,008416390;1,018211548
6568;0,030726257;0,98;0,006201550;1,016927807
4934;0,033519553;0,98;0,002436323;1,015955876
5747;0,033519553;0,98;0,005315615;1,018835168
5857;0,035381750;0,98;0,004208195;1,019589945
5707;0,045623836;0,98;0,002879291;1,028503127
3579;0,047486034;0,98;0,006201550;1,033687584
5101;0,054934823;0,98;0,024806202;1,059741025
6476;0,057728119;0,98;0,009302326;1,047030445
6475;0,057728119;0,98;0,009745293;1,047473413
5795;0,059590317;0,98;0,015946844;1,055537160
5079;0,066108007;0,98;0,046511628;1,092619635
5486;0,073556797;0,98;0,006644518;1,060201315
5384;0,096834264;0,98;0,108970100;1,185804364
5377;0,162011173;0,98;0,351273533;1,493284706
5788;0,294227188;0,98;0,011517165;1,285744353
2296;0;1;0,000221484;1,000221484
2326;0;1;0,000221484;1,000221484
2412;0;1;0,000221484;1,000221484
2538;0;1;0,000221484;1,000221484
2543;0;1;0,000221484;1,000221484
3696;0;1;0,000221484;1,000221484
4060;0;1;0,000221484;1,000221484
4378;0;1;0,000221484;1,000221484
4562;0;1;0,000221484;1,000221484
4593;0;1;0,000221484;1,000221484
4994;0;1;0,000221484;1,000221484
5414;0;1;0,000221484;1,000221484
5475;0;1;0,000221484;1,000221484
5850;0;1;0,000221484;1,000221484
5936;0;1;0,000221484;1,000221484
6023;0;1;0,000221484;1,000221484
6196;0;1;0,000221484;1,000221484
2376;0;1;0,000442968;1,000442968
2403;0;1;0,000442968;1,000442968
2520;0;1;0,000442968;1,000442968
2544;0;1;0,000442968;1,000442968
5582;0;1;0,000442968;1,000442968
6120;0;1;0,000442968;1,000442968
6247;0;1;0,000442968;1,000442968
6589;0;1;0,000442968;1,000442968
2210;0;1;0,000664452;1,000664452
2368;0;1;0,000664452;1,000664452
2426;0;1;0,000664452;1,000664452
2524;0;1;0,000885936;1,000885936
5167;0;1;0,000885936;1,000885936
3697;0;1;0,001107420;1,001107420
5777;0;1;0,001328904;1,001328904
6112;0;1;0,001328904;1,001328904
3692;0;1;0,001771872;1,001771872
6038;0;1;0,003100775;1,003100775
3628;0,000931099;1;0,000221484;1,001152583
3735;0,000931099;1;0,000221484;1,001152583
3899;0,000931099;1;0,000221484;1,001152583
3968;0,000931099;1;0,000221484;1,001152583
4107;0,000931099;1;0,000221484;1,001152583
4565;0,000931099;1;0,000221484;1,001152583
4577;0,000931099;1;0,000221484;1,001152583
4762;0,000931099;1;0,000221484;1,001152583
5120;0,000931099;1;0,000221484;1,001152583
5624;0,000931099;1;0,000221484;1,001152583
5802;0,000931099;1;0,000221484;1,001152583
5810;0,000931099;1;0,000221484;1,001152583
5933;0,000931099;1;0,000221484;1,001152583
6042;0,000931099;1;0,000221484;1,001152583
6072;0,000931099;1;0,000221484;1,001152583
6095;0,000931099;1;0,000221484;1,001152583
6117;0,000931099;1;0,000221484;1,001152583
6272;0,000931099;1;0,000221484;1,001152583
6364;0,000931099;1;0,000221484;1,001152583
6588;0,000931099;1;0,000221484;1,001152583
6012;0,000931099;1;0,000442968;1,001374067
6289;0,000931099;1;0,000442968;1,001374067
4971;0,000931099;1;0,000664452;1,001595551
5991;0,000931099;1;0,000664452;1,001595551
6188;0,000931099;1;0,000664452;1,001595551
6032;0,000931099;1;0,001328904;1,002260002
5803;0,000931099;1;0,001550388;1,002481486
5748;0,000931099;1;0,001771872;1,002702970
4961;0,000931099;1;0,003100775;1,004031874
2374;0,001862197;1;0,000221484;1,002083681
2491;0,001862197;1;0,000221484;1,002083681
2509;0,001862197;1;0,000221484;1,002083681
3778;0,001862197;1;0,000221484;1,002083681
4083;0,001862197;1;0,000221484;1,002083681
4336;0,001862197;1;0,000221484;1,002083681
5579;0,001862197;1;0,000221484;1,002083681
5988;0,001862197;1;0,000221484;1,002083681
6135;0,001862197;1;0,000221484;1,002083681
6147;0,001862197;1;0,000221484;1,002083681
6325;0,001862197;1;0,000221484;1,002083681
6599;0,001862197;1;0,000221484;1,002083681
2363;0,001862197;1;0,000442968;1,002305165
4101;0,001862197;1;0,000442968;1,002305165
4809;0,001862197;1;0,000442968;1,002305165
5885;0,001862197;1;0,000664452;1,002526649
6142;0,001862197;1;0,000664452;1,002526649
5109;0,001862197;1;0,000885936;1,002748133
6324;0,001862197;1;0,001328904;1,003191101
4948;0,001862197;1;0,001771872;1,003634069
5779;0,001862197;1;0,002436323;1,004298521
2221;0,002793296;1;0,000221484;1,003014780
3965;0,002793296;1;0,000221484;1,003014780
4112;0,002793296;1;0,000221484;1,003014780
4427;0,002793296;1;0,000221484;1,003014780
4620;0,002793296;1;0,000221484;1,003014780
5157;0,002793296;1;0,000221484;1,003014780
5618;0,002793296;1;0,000221484;1,003014780
5968;0,002793296;1;0,000221484;1,003014780
6057;0,002793296;1;0,000221484;1,003014780
6065;0,002793296;1;0,000221484;1,003014780
6407;0,002793296;1;0,000221484;1,003014780
4557;0,002793296;1;0,000442968;1,003236264
6003;0,002793296;1;0,000442968;1,003236264
2535;0,002793296;1;0,000664452;1,003457748
6000;0,002793296;1;0,000664452;1,003457748
6121;0,002793296;1;0,000664452;1,003457748
5768;0,002793296;1;0,001107420;1,003900716
5794;0,002793296;1;0,002436323;1,005229619
5947;0,002793296;1;0,003765227;1,006558523
3928;0,003724395;1;0,000221484;1,003945879
4134;0,003724395;1;0,000221484;1,003945879
4270;0,003724395;1;0,000221484;1,003945879
4337;0,003724395;1;0,000221484;1,003945879
4798;0,003724395;1;0,000221484;1,003945879
5430;0,003724395;1;0,000221484;1,003945879
5905;0,003724395;1;0,000221484;1,003945879
5979;0,003724395;1;0,000221484;1,003945879
6022;0,003724395;1;0,000221484;1,003945879
6206;0,003724395;1;0,000221484;1,003945879
6226;0,003724395;1;0,000221484;1,003945879
6525;0,003724395;1;0,000221484;1,003945879
2560;0,003724395;1;0,000442968;1,004167363
3648;0,003724395;1;0,000442968;1,004167363
5027;0,003724395;1;0,000442968;1,004167363
5766;0,003724395;1;0,000442968;1,004167363
6001;0,003724395;1;0,000442968;1,004167363
6004;0,003724395;1;0,000442968;1,004167363
6177;0,003724395;1;0,000442968;1,004167363
3694;0,003724395;1;0,000664452;1,004388847
6576;0,003724395;1;0,000885936;1,004610331
5873;0,003724395;1;0,001328904;1,005053298
5868;0,003724395;1;0,002436323;1,006160718
2399;0,004655493;1;0,000221484;1,004876977
2563;0,004655493;1;0,000221484;1,004876977
4508;0,004655493;1;0,000221484;1,004876977
4939;0,004655493;1;0,000221484;1,004876977
6073;0,004655493;1;0,000221484;1,004876977
6269;0,004655493;1;0,000221484;1,004876977
6378;0,004655493;1;0,000221484;1,004876977
3659;0,004655493;1;0,000442968;1,005098461
4344;0,004655493;1;0,000442968;1,005098461
5422;0,004655493;1;0,000442968;1,005098461
6241;0,004655493;1;0,000442968;1,005098461
3723;0,004655493;1;0,000664452;1,005319945
5932;0,004655493;1;0,000664452;1,005319945
3750;0,005586592;1;0,000221484;1,005808076
3940;0,005586592;1;0,000221484;1,005808076
4000;0,005586592;1;0,000221484;1,005808076
4234;0,005586592;1;0,000221484;1,005808076
5573;0,005586592;1;0,000221484;1,005808076
5879;0,005586592;1;0,000221484;1,005808076
6260;0,005586592;1;0,000221484;1,005808076
7599;0,005586592;1;0,000221484;1,005808076
3816;0,005586592;1;0,000442968;1,006029560
5560;0,005586592;1;0,000442968;1,006029560
6185;0,005586592;1;0,000442968;1,006029560
5856;0,005586592;1;0,000664452;1,006251044
5916;0,005586592;1;0,000664452;1,006251044
5899;0,005586592;1;0,000885936;1,006472528
3698;0,005586592;1;0,001328904;1,006915496
3996;0,006517691;1;0,000221484;1,006739175
4133;0,006517691;1;0,000221484;1,006739175
5016;0,006517691;1;0,000221484;1,006739175
5966;0,006517691;1;0,000221484;1,006739175
3664;0,006517691;1;0,000442968;1,006960659
5974;0,006517691;1;0,000442968;1,006960659
6050;0,006517691;1;0,000442968;1,006960659
6300;0,006517691;1;0,000442968;1,006960659
3999;0,006517691;1;0,000664452;1,007182143
5798;0,006517691;1;0,000664452;1,007182143
6220;0,006517691;1;0,000664452;1,007182143
5883;0,006517691;1;0,001107420;1,007625111
5701;0,006517691;1;0,001993355;1,008511046
5813;0,006517691;1;0,002214839;1,008732530
5778;0,006517691;1;0,004651163;1,011168854
3956;0,007448790;1;0,000221484;1,007670274
4031;0,007448790;1;0,000221484;1,007670274
4169;0,007448790;1;0,000221484;1,007670274
4417;0,007448790;1;0,000221484;1,007670274
5556;0,007448790;1;0,000221484;1,007670274
5642;0,007448790;1;0,000221484;1,007670274
5848;0,007448790;1;0,000221484;1,007670274
5951;0,007448790;1;0,000221484;1,007670274
6169;0,007448790;1;0,000221484;1,007670274
6263;0,007448790;1;0,000221484;1,007670274
6317;0,007448790;1;0,000221484;1,007670274
6359;0,007448790;1;0,000221484;1,007670274
6368;0,007448790;1;0,000221484;1,007670274
3906;0,007448790;1;0,000442968;1,007891757
4977;0,007448790;1;0,000442968;1,007891757
5819;0,007448790;1;0,000442968;1,007891757
5910;0,007448790;1;0,000664452;1,008113241
6134;0,007448790;1;0,000664452;1,008113241
5791;0,007448790;1;0,000885936;1,008334725
5965;0,007448790;1;0,000885936;1,008334725
6223;0,007448790;1;0,001107420;1,008556209
6158;0,007448790;1;0,001328904;1,008777693
6108;0,007448790;1;0,001771872;1,009220661
5796;0,007448790;1;0,001993355;1,009442145
2429;0,008379888;1;0,000221484;1,008601372
3639;0,008379888;1;0,000221484;1,008601372
3781;0,008379888;1;0,000221484;1,008601372
4094;0,008379888;1;0,000221484;1,008601372
5020;0,008379888;1;0,000221484;1,008601372
5828;0,008379888;1;0,000221484;1,008601372
5998;0,008379888;1;0,000221484;1,008601372
6091;0,008379888;1;0,000221484;1,008601372
6187;0,008379888;1;0,000221484;1,008601372
5837;0,008379888;1;0,000442968;1,008822856
2558;0,008379888;1;0,000664452;1,009044340
3824;0,008379888;1;0,000664452;1,009044340
6013;0,008379888;1;0,000664452;1,009044340
6546;0,008379888;1;0,000885936;1,009265824
5764;0,008379888;1;0,001107420;1,009487308
5892;0,008379888;1;0,001107420;1,009487308
5506;0,008379888;1;0,001328904;1,009708792
6160;0,008379888;1;0,001328904;1,009708792
5789;0,008379888;1;0,003765227;1,012145115
5831;0,008379888;1;0,003986711;1,012366599
6109;0,008379888;1;0,004651163;1,013031051
5872;0,009310987;1;0,000221484;1,009532471
5934;0,009310987;1;0,000221484;1,009532471
6090;0,009310987;1;0,000221484;1,009532471
6288;0,009310987;1;0,000664452;1,009975439
6584;0,009310987;1;0,001107420;1,010418407
6056;0,009310987;1;0,001771872;1,011082859
5749;0,009310987;1;0,001993355;1,011304342
5801;0,009310987;1;0,002214839;1,011525826
5891;0,009310987;1;0,002214839;1,011525826
5703;0,009310987;1;0,002879291;1,012190278
3771;0,010242086;1;0,000221484;1,010463570
4645;0,010242086;1;0,000221484;1,010463570
5914;0,010242086;1;0,000221484;1,010463570
5975;0,010242086;1;0,000221484;1,010463570
6141;0,010242086;1;0,000442968;1,010685054
6097;0,010242086;1;0,001107420;1,011349505
5849;0,010242086;1;0,003986711;1,014228797
3835;0,011173184;1;0,000221484;1,011394668
4464;0,011173184;1;0,000221484;1,011394668
5119;0,011173184;1;0,000221484;1,011394668
6578;0,011173184;1;0,000221484;1,011394668
5827;0,011173184;1;0,000442968;1,011616152
5959;0,011173184;1;0,000442968;1,011616152
5961;0,011173184;1;0,000442968;1,011616152
6579;0,011173184;1;0,000442968;1,011616152
5603;0,011173184;1;0,000664452;1,011837636
5978;0,011173184;1;0,000664452;1,011837636
6044;0,011173184;1;0,000664452;1,011837636
6152;0,011173184;1;0,000664452;1,011837636
6575;0,011173184;1;0,000664452;1,011837636
5999;0,011173184;1;0,001107420;1,012280604
3649;0,011173184;1;0,001993355;1,013166540
5435;0,012104283;1;0,000221484;1,012325767
6074;0,012104283;1;0,000221484;1,012325767
6248;0,012104283;1;0,000221484;1,012325767
5605;0,012104283;1;0,000442968;1,012547251
5992;0,012104283;1;0,000664452;1,012768735
6052;0,012104283;1;0,000664452;1,012768735
5820;0,012104283;1;0,000885936;1,012990219
5543;0,012104283;1;0,001107420;1,013211703
6569;0,012104283;1;0,001328904;1,013433187
6224;0,012104283;1;0,002436323;1,014540606
4090;0,013035382;1;0,000221484;1,013256866
5053;0,013035382;1;0,000442968;1,013478350
2352;0,013035382;1;0,001328904;1,014364285
5853;0,013035382;1;0,001328904;1,014364285
6477;0,013035382;1;0,001993355;1,015028737
5568;0,013966480;1;0,000221484;1,014187964
5613;0,013966480;1;0,000221484;1,014187964
5931;0,013966480;1;0,000221484;1,014187964
6319;0,013966480;1;0,000221484;1,014187964
5769;0,013966480;1;0,000442968;1,014409448
5941;0,013966480;1;0,000442968;1,014409448
5997;0,013966480;1;0,000442968;1,014409448
6033;0,013966480;1;0,000442968;1,014409448
5833;0,013966480;1;0,000664452;1,014630932
6587;0,013966480;1;0,001107420;1,015073900
5433;0,014897579;1;0,000221484;1,015119063
6115;0,014897579;1;0,000221484;1,015119063
6266;0,014897579;1;0,000221484;1,015119063
5846;0,014897579;1;0,000885936;1,015783515
5646;0,014897579;1;0,002436323;1,017333903
5983;0,014897579;1;0,002879291;1,017776870
5705;0,014897579;1;0,004429679;1,019327258
6310;0,014897579;1;0,013732004;1,028629584
6062;0,015828678;1;0,000221484;1,016050162
6573;0,015828678;1;0,000221484;1,016050162
5465;0,015828678;1;0,000442968;1,016271646
5549;0,015828678;1;0,000442968;1,016271646
5896;0,015828678;1;0,000442968;1,016271646
5888;0,015828678;1;0,001107420;1,016936098
6565;0,015828678;1;0,001107420;1,016936098
5838;0,015828678;1;0,001328904;1,017157581
6007;0,015828678;1;0,002214839;1,018043517
3680;0,015828678;1;0,002879291;1,018707969
5893;0,015828678;1;0,007973422;1,023802100
6106;0,016759777;1;0,001550388;1,018310164
4970;0,016759777;1;0,002436323;1,019196100
5895;0,016759777;1;0,003543743;1,020303520
5690;0,017690875;1;0,000221484;1,017912359
6293;0,017690875;1;0,000221484;1,017912359
5542;0,017690875;1;0,000664452;1,018355327
5986;0,017690875;1;0,000885936;1,018576811
5943;0,017690875;1;0,001107420;1,018798295
5783;0,017690875;1;0,001328904;1,019019779
4947;0,017690875;1;0,012403101;1,030093976
5925;0,018621974;1;0,000221484;1,018843458
6043;0,018621974;1;0,000221484;1,018843458
6124;0,018621974;1;0,000442968;1,019064942
6002;0,018621974;1;0,000885936;1,019507910
4265;0,018621974;1;0,001107420;1,019729394
5692;0,018621974;1;0,001550388;1,020172362
6123;0,018621974;1;0,002879291;1,021501265
6125;0,019553073;1;0,000221484;1,019774557
5537;0,019553073;1;0,001328904;1,020881976
5589;0,020484171;1;0,000221484;1,020705655
6104;0,020484171;1;0,000221484;1,020705655
5121;0,020484171;1;0,000442968;1,020927139
6024;0,020484171;1;0,002214839;1,022699011
